plant_id,variety_name,variety_code,zone_id,zone_name,planting_date,age_days,stage,health_status,current_height_cm,expected_height_cm,height_deviation_pct,current_girth_mm,is_grafted,graft_success,price_range_low,price_range_high
WN-2024-2735,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-06-05,309,ready_to_sell,at_risk,81.1,92.7,-12.5,7.8,True,True,2500,3500
WN-2024-2736,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-26,105,growing,healthy,30.2,31.5,-4.2,2.3,False,,2500,3500
WN-2024-2737,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2024-05-25,320,ready_to_sell,healthy,120.3,102.4,17.4,7.2,False,,2200,3200
WN-2024-2738,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-11-28,133,growing,healthy,32.1,39.9,-19.5,3.1,False,,2500,3500
WN-2024-2739,Chandler,CH,ZONE-D,Open Field D,2024-12-24,107,growing,healthy,35.4,37.4,-5.5,3.3,False,,2000,3000
WN-2024-2740,Local Variety,LV,ZONE-C,Open Field C,2024-11-24,137,growing,healthy,28.3,34.2,-17.2,2.7,True,True,1200,2000
WN-2024-2741,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-06-30,284,ready_to_sell,healthy,98.0,90.9,7.9,7.3,True,True,2200,3200
WN-2024-2742,Franquette,FR,ZONE-E,Nursery Beds E,2025-01-23,77,young,healthy,18.1,21.6,-15.9,1.5,False,,1800,2800
WN-2024-2743,Local Variety,LV,ZONE-E,Nursery Beds E,2025-01-01,99,growing,healthy,22.1,24.8,-10.7,2.0,False,,1200,2000
WN-2024-2744,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-02-28,41,young,at_risk,12.4,12.3,1.0,0.9,False,,2500,3500
WN-2024-2745,Chandler,CH,ZONE-C,Open Field C,2024-05-23,322,ready_to_sell,healthy,100.1,112.7,-11.2,8.5,True,True,2000,3000
WN-2024-2746,Chandler,CH,ZONE-A,Greenhouse A,2024-04-21,354,ready_to_sell,healthy,142.7,123.9,15.2,11.0,True,False,2000,3000
WN-2024-2747,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-03-31,10,seedling,healthy,3.1,3.0,3.0,0.2,False,,2500,3500
WN-2024-2748,Chandler,CH,ZONE-C,Open Field C,2024-09-21,201,mature,at_risk,71.9,70.3,2.3,5.2,True,False,2000,3000
WN-2024-2749,Chandler,CH,ZONE-E,Nursery Beds E,2024-07-02,282,ready_to_sell,healthy,108.4,98.7,9.8,6.9,True,False,2000,3000
WN-2024-2750,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-09-28,194,mature,at_risk,60.8,58.2,4.4,4.3,True,True,2500,3500
WN-2024-2751,Franquette,FR,ZONE-E,Nursery Beds E,2025-02-09,60,young,at_risk,15.3,16.8,-9.1,1.4,False,,1800,2800
WN-2024-2752,Franquette,FR,ZONE-A,Greenhouse A,2024-12-20,111,growing,healthy,27.1,31.1,-12.7,3.2,False,,1800,2800
WN-2024-2753,Local Variety,LV,ZONE-D,Open Field D,2025-02-15,54,young,at_risk,15.0,13.5,11.2,1.0,False,,1200,2000
WN-2024-2754,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-15,177,growing,critical,48.0,53.1,-9.7,3.1,True,True,2500,3500
WN-2024-2755,Franquette,FR,ZONE-F,Hardening Zone F,2025-03-22,19,seedling,healthy,6.6,5.3,24.9,0.4,False,,1800,2800
WN-2024-2756,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-12-20,111,growing,healthy,40.0,35.5,12.7,2.5,False,,2200,3200
WN-2024-2757,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-06-24,290,ready_to_sell,healthy,74.5,87.0,-14.4,7.1,False,,2500,3500
WN-2024-2758,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-01-22,78,young,healthy,24.3,23.4,4.1,2.0,False,,2500,3500
WN-2024-2759,Franquette,FR,ZONE-C,Open Field C,2024-10-06,186,mature,at_risk,68.4,52.1,31.4,3.5,True,False,1800,2800
WN-2024-2760,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-01-11,89,young,healthy,27.0,26.7,1.2,1.8,False,,2500,3500
WN-2024-2761,Local Variety,LV,ZONE-E,Nursery Beds E,2025-01-28,72,young,healthy,21.8,18.0,20.8,1.6,False,,1200,2000
WN-2024-2762,Chandler,CH,ZONE-F,Hardening Zone F,2024-10-06,186,mature,healthy,77.8,65.1,19.5,4.7,True,True,2000,3000
WN-2024-2763,Chandler,CH,ZONE-A,Greenhouse A,2025-03-08,33,young,healthy,9.6,11.5,-17.3,0.7,False,,2000,3000
WN-2024-2764,Local Variety,LV,ZONE-C,Open Field C,2024-04-11,364,ready_to_sell,healthy,96.5,91.0,6.1,8.5,True,False,1200,2000
WN-2024-2765,Chandler,CH,ZONE-D,Open Field D,2024-10-11,181,mature,at_risk,71.3,63.3,12.5,4.2,True,False,2000,3000
WN-2024-2766,Chandler,CH,ZONE-C,Open Field C,2024-08-03,250,mature,healthy,81.3,87.5,-7.1,8.3,True,True,2000,3000
WN-2024-2767,Local Variety,LV,ZONE-D,Open Field D,2025-02-15,54,young,healthy,13.3,13.5,-1.5,1.2,False,,1200,2000
WN-2024-2768,Local Variety,LV,ZONE-B,Greenhouse B,2024-04-28,347,ready_to_sell,healthy,88.4,86.8,1.9,7.0,True,True,1200,2000
WN-2024-2769,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-05-04,341,ready_to_sell,at_risk,89.6,102.3,-12.4,8.9,True,True,2500,3500
WN-2024-2770,Franquette,FR,ZONE-B,Greenhouse B,2025-01-02,98,growing,healthy,23.4,27.4,-14.6,2.3,False,,1800,2800
WN-2024-2771,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-08-27,226,mature,healthy,47.1,67.8,-30.5,4.5,True,True,2500,3500
WN-2024-2772,Local Variety,LV,ZONE-C,Open Field C,2024-12-24,107,growing,at_risk,23.9,26.8,-10.6,2.2,False,,1200,2000
WN-2024-2773,Chandler,CH,ZONE-D,Open Field D,2024-05-16,329,ready_to_sell,healthy,108.0,115.1,-6.2,9.7,True,True,2000,3000
WN-2024-2774,Local Variety,LV,ZONE-A,Greenhouse A,2025-03-12,29,seedling,healthy,8.0,7.2,9.9,0.6,False,,1200,2000
WN-2024-2775,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-03-14,27,seedling,healthy,9.1,8.1,12.2,0.6,False,,2500,3500
WN-2024-2776,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-03-11,30,young,healthy,9.6,9.0,6.1,0.7,False,,2500,3500
WN-2024-2777,Chandler,CH,ZONE-D,Open Field D,2025-01-19,81,young,healthy,29.7,28.3,4.7,2.3,False,,2000,3000
WN-2024-2778,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-05-23,322,ready_to_sell,critical,87.5,103.0,-15.1,7.4,True,True,2200,3200
WN-2024-2779,Local Variety,LV,ZONE-E,Nursery Beds E,2024-11-13,148,growing,healthy,41.7,37.0,12.8,3.1,True,True,1200,2000
WN-2024-2780,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-06-04,310,ready_to_sell,healthy,106.6,99.2,7.5,7.7,False,,2200,3200
WN-2024-2781,Franquette,FR,ZONE-F,Hardening Zone F,2024-12-03,128,growing,healthy,37.5,35.8,4.5,3.3,True,True,1800,2800
WN-2024-2782,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-09-15,207,mature,critical,47.0,62.1,-24.3,5.2,True,True,2500,3500
WN-2024-2783,Local Variety,LV,ZONE-B,Greenhouse B,2024-05-25,320,ready_to_sell,at_risk,52.2,80.0,-34.7,7.8,False,,1200,2000
WN-2024-2784,Chandler,CH,ZONE-D,Open Field D,2024-05-12,333,ready_to_sell,critical,107.0,116.5,-8.2,9.5,True,True,2000,3000
WN-2024-2785,Franquette,FR,ZONE-E,Nursery Beds E,2025-02-18,51,young,healthy,15.9,14.3,11.5,1.3,False,,1800,2800
WN-2024-2786,Chandler,CH,ZONE-B,Greenhouse B,2024-12-02,129,growing,healthy,46.1,45.1,2.1,3.8,False,,2000,3000
WN-2024-2787,Chandler,CH,ZONE-E,Nursery Beds E,2024-06-08,306,ready_to_sell,critical,96.1,107.1,-10.3,8.2,False,,2000,3000
WN-2024-2788,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-06-15,299,ready_to_sell,healthy,77.6,89.7,-13.4,6.5,False,,2500,3500
WN-2024-2789,Chandler,CH,ZONE-E,Nursery Beds E,2024-04-30,345,ready_to_sell,healthy,133.0,120.7,10.1,9.0,True,True,2000,3000
WN-2024-2790,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-11,181,mature,healthy,52.8,54.3,-2.8,4.5,True,False,2500,3500
WN-2024-2791,Chandler,CH,ZONE-C,Open Field C,2024-10-26,166,growing,healthy,63.6,58.1,9.5,4.5,True,True,2000,3000
WN-2024-2792,Franquette,FR,ZONE-D,Open Field D,2024-10-02,190,mature,healthy,43.4,53.2,-18.3,4.6,True,True,1800,2800
WN-2024-2793,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-01-26,74,young,healthy,19.2,22.2,-13.5,1.7,False,,2500,3500
WN-2024-2794,Local Variety,LV,ZONE-B,Greenhouse B,2024-08-03,250,mature,healthy,88.7,62.5,41.9,5.0,True,True,1200,2000
WN-2024-2795,Franquette,FR,ZONE-B,Greenhouse B,2025-01-05,95,growing,healthy,17.2,26.6,-35.4,2.0,False,,1800,2800
WN-2024-2796,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-01-23,77,young,at_risk,23.4,24.6,-5.2,1.8,False,,2200,3200
WN-2024-2797,Chandler,CH,ZONE-E,Nursery Beds E,2024-05-03,342,ready_to_sell,healthy,101.1,119.7,-15.5,9.9,True,False,2000,3000
WN-2024-2798,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-02-19,50,young,healthy,16.3,15.0,8.4,1.2,False,,2500,3500
WN-2024-2799,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-11-26,135,growing,healthy,39.7,40.5,-2.0,3.1,False,,2500,3500
WN-2024-2800,Local Variety,LV,ZONE-A,Greenhouse A,2024-06-22,292,ready_to_sell,at_risk,81.4,73.0,11.5,5.9,True,True,1200,2000
WN-2024-2801,Chandler,CH,ZONE-F,Hardening Zone F,2025-02-26,43,young,healthy,13.3,15.0,-11.8,1.0,False,,2000,3000
WN-2024-2802,Chandler,CH,ZONE-A,Greenhouse A,2024-10-20,172,growing,healthy,55.8,60.2,-7.3,5.0,False,,2000,3000
WN-2024-2803,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-02-19,50,young,healthy,16.4,15.0,9.4,1.4,False,,2500,3500
WN-2024-2804,Local Variety,LV,ZONE-D,Open Field D,2024-08-04,249,mature,at_risk,59.0,62.2,-5.2,4.5,True,True,1200,2000
WN-2024-2805,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-05-26,319,ready_to_sell,healthy,95.2,95.7,-0.5,6.4,True,True,2500,3500
WN-2024-2806,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-11-27,134,growing,at_risk,40.2,42.9,-6.2,3.6,False,,2200,3200
WN-2024-2807,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-04-14,361,ready_to_sell,healthy,93.6,108.3,-13.6,8.7,True,True,2500,3500
WN-2024-2808,Franquette,FR,ZONE-D,Open Field D,2025-03-23,18,seedling,healthy,4.8,5.0,-4.6,0.4,False,,1800,2800
WN-2024-2809,Local Variety,LV,ZONE-F,Hardening Zone F,2024-12-22,109,growing,healthy,23.2,27.2,-15.0,1.6,False,,1200,2000
WN-2024-2810,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-03-14,27,seedling,healthy,7.5,8.1,-8.0,0.7,False,,2500,3500
WN-2024-2811,Franquette,FR,ZONE-C,Open Field C,2025-01-17,83,young,healthy,23.1,23.2,-0.5,1.8,False,,1800,2800
WN-2024-2812,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-04-29,346,ready_to_sell,healthy,125.9,110.7,13.7,8.7,False,,2200,3200
WN-2024-2813,Chandler,CH,ZONE-A,Greenhouse A,2024-04-17,358,ready_to_sell,at_risk,128.0,125.3,2.1,8.7,False,,2000,3000
WN-2024-2814,Franquette,FR,ZONE-B,Greenhouse B,2024-06-11,303,ready_to_sell,healthy,101.0,84.8,19.0,6.9,True,True,1800,2800
WN-2024-2815,Local Variety,LV,ZONE-D,Open Field D,2024-07-26,258,mature,healthy,71.3,64.5,10.6,4.6,True,True,1200,2000
WN-2024-2816,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-07-06,278,ready_to_sell,healthy,85.4,83.4,2.4,6.8,True,True,2500,3500
WN-2024-2817,Chandler,CH,ZONE-E,Nursery Beds E,2025-03-28,13,seedling,healthy,5.2,4.5,14.8,0.3,False,,2000,3000
WN-2024-2818,Chandler,CH,ZONE-E,Nursery Beds E,2024-10-05,187,mature,healthy,67.7,65.5,3.4,3.5,False,,2000,3000
WN-2024-2819,Chandler,CH,ZONE-D,Open Field D,2025-04-03,7,seedling,healthy,2.4,2.4,-1.8,0.2,False,,2000,3000
WN-2024-2820,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2024-09-14,208,mature,healthy,66.8,66.6,0.4,3.7,True,True,2200,3200
WN-2024-2821,Chandler,CH,ZONE-A,Greenhouse A,2024-11-11,150,growing,healthy,57.7,52.5,10.0,4.3,False,,2000,3000
WN-2024-2822,Chandler,CH,ZONE-F,Hardening Zone F,2024-07-11,273,ready_to_sell,critical,111.3,95.5,16.5,8.7,False,,2000,3000
WN-2024-2823,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-06-21,293,ready_to_sell,healthy,81.1,93.8,-13.5,6.6,False,,2200,3200
WN-2024-2824,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-12-18,113,growing,healthy,37.5,33.9,10.6,2.7,False,,2500,3500
WN-2024-2825,Local Variety,LV,ZONE-F,Hardening Zone F,2024-08-02,251,mature,healthy,59.8,62.8,-4.7,5.4,False,,1200,2000
WN-2024-2826,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-10-12,180,mature,healthy,44.6,54.0,-17.3,4.4,True,True,2500,3500
WN-2024-2827,Local Variety,LV,ZONE-B,Greenhouse B,2025-01-15,85,young,healthy,25.2,21.2,18.6,1.6,False,,1200,2000
WN-2024-2828,Franquette,FR,ZONE-C,Open Field C,2024-05-02,343,ready_to_sell,healthy,79.8,96.0,-16.9,7.7,True,True,1800,2800
WN-2024-2829,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-02-16,53,young,healthy,19.8,17.0,16.7,1.4,False,,2200,3200
WN-2024-2830,Franquette,FR,ZONE-D,Open Field D,2024-12-30,101,growing,at_risk,26.9,28.3,-4.9,2.4,False,,1800,2800
WN-2024-2831,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-10-10,182,mature,healthy,44.6,54.6,-18.3,4.4,True,True,2500,3500
WN-2024-2832,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-01-14,86,young,healthy,24.3,25.8,-5.7,1.8,False,,2500,3500
WN-2024-2833,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-13,179,growing,healthy,55.4,53.7,3.1,3.7,True,False,2500,3500
WN-2024-2834,Franquette,FR,ZONE-D,Open Field D,2024-07-14,270,ready_to_sell,healthy,80.1,75.6,5.9,6.7,True,True,1800,2800
WN-2024-2835,Franquette,FR,ZONE-F,Hardening Zone F,2025-02-05,64,young,healthy,19.3,17.9,7.4,1.7,False,,1800,2800
WN-2024-2836,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-03-30,11,seedling,at_risk,3.4,3.5,-2.0,0.2,False,,2200,3200
WN-2024-2837,Franquette,FR,ZONE-F,Hardening Zone F,2025-03-20,21,seedling,healthy,6.1,5.9,3.5,0.5,False,,1800,2800
WN-2024-2838,Franquette,FR,ZONE-A,Greenhouse A,2024-12-18,113,growing,healthy,31.7,31.6,0.1,2.7,False,,1800,2800
WN-2024-2839,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-08-16,237,mature,healthy,52.9,71.1,-25.7,3.5,True,True,2500,3500
WN-2024-2840,Local Variety,LV,ZONE-A,Greenhouse A,2024-11-06,155,growing,healthy,31.9,38.8,-17.6,3.6,True,True,1200,2000
WN-2024-2841,Chandler,CH,ZONE-D,Open Field D,2024-05-31,314,ready_to_sell,at_risk,119.1,109.9,8.4,9.0,True,True,2000,3000
WN-2024-2842,Local Variety,LV,ZONE-D,Open Field D,2024-07-23,261,mature,healthy,41.7,65.2,-36.0,6.1,True,True,1200,2000
WN-2024-2843,Chandler,CH,ZONE-B,Greenhouse B,2024-10-22,170,growing,healthy,56.8,59.5,-4.5,5.4,True,True,2000,3000
WN-2024-2844,Local Variety,LV,ZONE-D,Open Field D,2024-06-19,295,ready_to_sell,healthy,80.8,73.8,9.5,6.5,False,,1200,2000
WN-2024-2845,Local Variety,LV,ZONE-F,Hardening Zone F,2024-12-09,122,growing,healthy,27.8,30.5,-8.8,2.0,True,False,1200,2000
WN-2024-2846,Local Variety,LV,ZONE-F,Hardening Zone F,2024-07-02,282,ready_to_sell,healthy,57.1,70.5,-19.0,5.5,True,True,1200,2000
WN-2024-2847,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-09-26,196,mature,healthy,53.7,58.8,-8.7,4.9,False,,2500,3500
WN-2024-2848,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-01-12,88,young,critical,31.9,26.4,21.0,2.0,False,,2500,3500
WN-2024-2849,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-06-12,302,ready_to_sell,healthy,101.8,90.6,12.3,8.0,True,True,2500,3500
WN-2024-2850,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-03-06,35,young,healthy,9.5,10.5,-9.8,0.7,False,,2500,3500
WN-2024-2851,Chandler,CH,ZONE-C,Open Field C,2024-07-09,275,ready_to_sell,healthy,78.5,96.2,-18.5,7.9,True,True,2000,3000
WN-2024-2852,Local Variety,LV,ZONE-C,Open Field C,2024-07-12,272,ready_to_sell,healthy,63.6,68.0,-6.5,5.8,False,,1200,2000
WN-2024-2853,Franquette,FR,ZONE-E,Nursery Beds E,2025-03-23,18,seedling,healthy,5.0,5.0,-0.3,0.4,False,,1800,2800
WN-2024-2854,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-09-07,215,mature,healthy,79.7,64.5,23.5,5.1,True,False,2500,3500
WN-2024-2855,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-03-12,29,seedling,at_risk,6.9,8.7,-20.9,0.7,False,,2500,3500
WN-2024-2856,Local Variety,LV,ZONE-A,Greenhouse A,2024-06-07,307,ready_to_sell,healthy,72.5,76.8,-5.5,7.0,False,,1200,2000
WN-2024-2857,Chandler,CH,ZONE-D,Open Field D,2024-09-03,219,mature,healthy,80.0,76.6,4.3,5.9,True,True,2000,3000
WN-2024-2858,Chandler,CH,ZONE-C,Open Field C,2024-12-28,103,growing,at_risk,37.4,36.0,3.7,3.5,False,,2000,3000
WN-2024-2859,Local Variety,LV,ZONE-E,Nursery Beds E,2025-01-04,96,growing,healthy,26.4,24.0,9.9,2.4,False,,1200,2000
WN-2024-2860,Chandler,CH,ZONE-F,Hardening Zone F,2024-11-13,148,growing,healthy,44.2,51.8,-14.7,3.9,False,,2000,3000
WN-2024-2861,Chandler,CH,ZONE-B,Greenhouse B,2025-01-31,69,young,healthy,20.5,24.1,-15.3,1.6,False,,2000,3000
WN-2024-2862,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-08-22,231,mature,healthy,69.7,69.3,0.6,4.5,False,,2500,3500
WN-2024-2863,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-02-19,50,young,healthy,14.1,15.0,-6.1,1.4,False,,2500,3500
WN-2024-2864,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-04,127,growing,healthy,40.7,38.1,6.8,2.9,True,True,2500,3500
WN-2024-2865,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-01-11,89,young,healthy,21.2,26.7,-20.4,2.3,False,,2500,3500
WN-2024-2866,Local Variety,LV,ZONE-E,Nursery Beds E,2024-08-31,222,mature,critical,65.0,55.5,17.2,3.8,True,True,1200,2000
WN-2024-2867,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-07-22,262,mature,healthy,83.7,78.6,6.5,6.8,True,True,2500,3500
WN-2024-2868,Local Variety,LV,ZONE-D,Open Field D,2024-04-27,348,ready_to_sell,healthy,82.0,87.0,-5.7,6.8,False,,1200,2000
WN-2024-2869,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-03-17,24,seedling,healthy,7.2,7.2,0.5,0.5,False,,2500,3500
WN-2024-2870,Chandler,CH,ZONE-A,Greenhouse A,2024-12-25,106,growing,healthy,38.1,37.1,2.7,2.7,False,,2000,3000
WN-2024-2871,Chandler,CH,ZONE-B,Greenhouse B,2024-09-19,203,mature,healthy,80.1,71.0,12.8,6.6,True,True,2000,3000
WN-2024-2872,Chandler,CH,ZONE-C,Open Field C,2024-10-02,190,mature,healthy,73.9,66.5,11.2,4.1,True,False,2000,3000
WN-2024-2873,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-07-26,258,mature,healthy,77.5,82.6,-6.1,7.6,True,False,2200,3200
WN-2024-2874,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-11-18,143,growing,at_risk,38.8,42.9,-9.7,3.6,True,True,2500,3500
WN-2024-2875,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-29,163,growing,healthy,51.4,48.9,5.2,3.5,False,,2500,3500
WN-2024-2876,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-08-13,240,mature,healthy,77.5,72.0,7.6,5.4,True,True,2500,3500
WN-2024-2877,Franquette,FR,ZONE-D,Open Field D,2025-03-23,18,seedling,healthy,4.1,5.0,-18.5,0.4,False,,1800,2800
WN-2024-2878,Local Variety,LV,ZONE-D,Open Field D,2024-10-16,176,growing,healthy,46.2,44.0,4.9,3.3,True,True,1200,2000
WN-2024-2879,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-01-14,86,young,healthy,22.2,25.8,-13.8,2.3,False,,2500,3500
WN-2024-2880,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-07-29,255,mature,at_risk,70.0,76.5,-8.4,4.9,True,True,2500,3500
WN-2024-2881,Chandler,CH,ZONE-C,Open Field C,2025-01-20,80,young,healthy,30.4,28.0,8.6,2.2,False,,2000,3000
WN-2024-2882,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-10-10,182,mature,healthy,39.0,54.6,-28.5,4.1,True,True,2500,3500
WN-2024-2883,Chandler,CH,ZONE-F,Hardening Zone F,2024-10-18,174,growing,healthy,62.5,60.9,2.7,4.4,True,False,2000,3000
WN-2024-2884,Chandler,CH,ZONE-B,Greenhouse B,2025-02-16,53,young,healthy,18.5,18.5,-0.1,1.1,False,,2000,3000
WN-2024-2885,Local Variety,LV,ZONE-C,Open Field C,2024-04-11,364,ready_to_sell,healthy,92.0,91.0,1.1,6.5,False,,1200,2000
WN-2024-2886,Chandler,CH,ZONE-A,Greenhouse A,2024-09-03,219,mature,at_risk,71.0,76.6,-7.4,7.1,False,,2000,3000
WN-2024-2887,Chandler,CH,ZONE-A,Greenhouse A,2024-07-11,273,ready_to_sell,healthy,89.1,95.5,-6.7,6.8,True,True,2000,3000
WN-2024-2888,Franquette,FR,ZONE-D,Open Field D,2024-07-31,253,mature,healthy,65.0,70.8,-8.3,6.2,True,True,1800,2800
WN-2024-2889,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-11-23,138,growing,healthy,36.2,41.4,-12.5,3.2,True,True,2500,3500
WN-2024-2890,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-11-09,152,growing,healthy,54.1,48.6,11.3,3.4,False,,2200,3200
WN-2024-2891,Local Variety,LV,ZONE-E,Nursery Beds E,2025-01-22,78,young,healthy,14.8,19.5,-24.2,1.6,False,,1200,2000
WN-2024-2892,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-09-18,204,mature,healthy,62.7,61.2,2.5,6.5,True,False,2500,3500
WN-2024-2893,Franquette,FR,ZONE-D,Open Field D,2024-05-12,333,ready_to_sell,healthy,74.8,93.2,-19.7,8.1,False,,1800,2800
WN-2024-2894,Franquette,FR,ZONE-A,Greenhouse A,2025-03-02,39,young,healthy,9.3,10.9,-14.4,0.9,False,,1800,2800
WN-2024-2895,Local Variety,LV,ZONE-A,Greenhouse A,2024-07-27,257,mature,healthy,66.9,64.2,4.1,4.7,True,True,1200,2000
WN-2024-2896,Franquette,FR,ZONE-F,Hardening Zone F,2024-08-14,239,mature,healthy,60.9,66.9,-9.0,4.7,False,,1800,2800
WN-2024-2897,Chandler,CH,ZONE-A,Greenhouse A,2024-11-28,133,growing,healthy,49.7,46.5,6.8,4.2,True,True,2000,3000
WN-2024-2898,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-09-07,215,mature,healthy,66.8,64.5,3.6,4.8,True,True,2500,3500
WN-2024-2899,Chandler,CH,ZONE-C,Open Field C,2024-09-10,212,mature,healthy,87.7,74.2,18.2,6.5,True,True,2000,3000
WN-2024-2900,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-11-29,132,growing,healthy,49.0,42.2,16.1,3.1,True,True,2200,3200
WN-2024-2901,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-01-18,82,young,critical,26.2,24.6,6.7,1.9,False,,2500,3500
WN-2024-2902,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-08-14,239,mature,healthy,82.2,76.5,7.5,7.0,True,True,2200,3200
WN-2024-2903,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-12-11,120,growing,healthy,28.7,36.0,-20.2,2.9,False,,2500,3500
WN-2024-2904,Chandler,CH,ZONE-D,Open Field D,2024-09-22,200,mature,healthy,79.9,70.0,14.2,6.2,False,,2000,3000
WN-2024-2905,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-03-11,30,young,healthy,7.8,9.0,-13.2,0.8,False,,2500,3500
WN-2024-2906,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-05-10,335,ready_to_sell,healthy,74.7,100.5,-25.7,6.2,True,True,2500,3500
WN-2024-2907,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-11-27,134,growing,healthy,41.3,40.2,2.8,2.9,True,True,2500,3500
WN-2024-2908,Chandler,CH,ZONE-E,Nursery Beds E,2025-02-15,54,young,healthy,20.5,18.9,8.7,1.5,False,,2000,3000
WN-2024-2909,Franquette,FR,ZONE-F,Hardening Zone F,2024-05-28,317,ready_to_sell,healthy,94.4,88.8,6.3,8.0,False,,1800,2800
WN-2024-2910,Chandler,CH,ZONE-D,Open Field D,2024-09-13,209,mature,healthy,82.3,73.1,12.5,6.2,True,False,2000,3000
WN-2024-2911,Pusa Kanchan,PK,ZONE-E,Nursery Beds E,2024-10-31,161,growing,healthy,51.0,51.5,-1.1,3.5,False,,2200,3200
WN-2024-2912,Chandler,CH,ZONE-A,Greenhouse A,2025-01-07,93,growing,healthy,26.2,32.5,-19.4,2.7,False,,2000,3000
WN-2024-2913,Chandler,CH,ZONE-C,Open Field C,2025-01-04,96,growing,healthy,31.0,33.6,-7.7,2.4,False,,2000,3000
WN-2024-2914,Local Variety,LV,ZONE-D,Open Field D,2024-04-28,347,ready_to_sell,healthy,87.7,86.8,1.1,7.0,True,True,1200,2000
